ResolvedPersonID,n_cases,n_districts,cross_jurisdiction,n_co_accused_links,community_id,dominant_crime_subhead_id
34065,1,1,False,0,-1,1
34067,1,1,False,0,-1,5
34068,1,1,False,1,161,20
34070,1,1,False,1,1524,12
34071,1,1,False,1,1524,12
34072,1,1,False,0,-1,14
34073,1,1,False,0,-1,12
34074,1,1,False,2,6,26
34075,1,1,False,2,6,26
34077,1,1,False,0,-1,9
34080,1,1,False,3,97,25
34088,1,1,False,1,1525,5
34089,1,1,False,1,1525,5
34090,1,1,False,1,14,21
34096,1,1,False,0,-1,12
34098,1,1,False,1,70,17
34100,1,1,False,2,1,20
34102,1,1,False,1,142,14
34104,1,1,False,0,-1,11
34105,1,1,False,0,-1,18
34106,1,1,False,0,-1,12
34109,1,1,False,0,-1,20
34113,1,1,False,2,44,9
34114,1,1,False,2,44,9
34116,1,1,False,1,19,14
34117,1,1,False,0,-1,18
34119,1,1,False,1,59,25
34121,1,1,False,1,28,20
34125,1,1,False,2,56,18
34128,1,1,False,1,44,24
34132,1,1,False,3,56,12
34133,1,1,False,0,-1,20
34135,1,1,False,2,30,7
34139,1,1,False,0,-1,4
34140,1,1,False,0,-1,18
34141,1,1,False,0,-1,12
34144,1,1,False,0,-1,24
34145,1,1,False,3,105,12
34148,1,1,False,3,105,12
34149,1,1,False,0,-1,14
34151,1,1,False,3,164,20
34155,1,1,False,1,126,12
34158,1,1,False,0,-1,4
34159,1,1,False,3,142,20
34160,1,1,False,3,142,20
34162,1,1,False,3,142,20
34164,1,1,False,3,1526,11
34165,1,1,False,3,1526,11
34166,1,1,False,3,1526,11
34167,1,1,False,3,1526,11
34168,1,1,False,1,54,8
34170,1,1,False,0,-1,13
34171,1,1,False,1,126,12
34173,1,1,False,0,-1,25
34174,1,1,False,0,-1,4
34175,1,1,False,1,1527,13
34176,1,1,False,1,1527,13
34182,1,1,False,1,1,14
34184,1,1,False,1,52,4
34185,1,1,False,0,-1,27
34186,1,1,False,0,-1,5
34188,1,1,False,2,142,23
34190,1,1,False,2,142,23
34193,1,1,False,3,44,12
34194,1,1,False,3,44,12
34198,1,1,False,0,-1,5
34199,1,1,False,0,-1,22
34211,1,1,False,2,86,16
34217,1,1,False,0,-1,7
34219,1,1,False,3,44,27
34223,1,1,False,0,-1,13
34224,1,1,False,1,1528,12
34225,1,1,False,1,1528,12
34228,1,1,False,3,19,5
34232,1,1,False,2,142,4
34233,1,1,False,2,142,4
34234,1,1,False,3,1529,8
34235,1,1,False,3,1529,8
34236,1,1,False,3,1529,8
34237,1,1,False,3,1529,8
34240,1,1,False,1,44,24
34246,1,1,False,0,-1,25
34248,1,1,False,1,780,7
34251,1,1,False,1,1530,27
34252,1,1,False,1,1530,27
34254,1,1,False,0,-1,12
34258,1,1,False,1,1531,1
34259,1,1,False,1,1531,1
34262,1,1,False,3,59,15
34266,1,1,False,2,111,20
34274,1,1,False,2,1532,4
34277,1,1,False,2,44,12
34289,1,1,False,1,1533,21
34290,1,1,False,1,1533,21
34291,1,1,False,0,-1,21
34296,1,1,False,0,-1,27
34297,1,1,False,0,-1,15
34299,1,1,False,0,-1,1
34300,1,1,False,2,1534,18
34301,1,1,False,2,1534,18
34302,1,1,False,2,1534,18
34305,1,1,False,0,-1,14
34306,1,1,False,0,-1,18
34307,1,1,False,1,1535,4
34308,1,1,False,1,1535,4
34309,1,1,False,1,52,19
34311,1,1,False,3,44,8
34313,1,1,False,3,44,8
34314,1,1,False,3,44,8
34318,1,1,False,2,1536,11
34319,1,1,False,2,1536,11
34320,1,1,False,2,1536,11
34326,1,1,False,0,-1,18
34331,1,1,False,0,-1,11
34334,1,1,False,2,30,8
34336,1,1,False,2,45,24
34339,1,1,False,3,142,18
34350,1,1,False,3,1537,18
34351,1,1,False,3,1537,18
34352,1,1,False,3,1537,18
34353,1,1,False,0,-1,5
34356,1,1,False,0,-1,4
34359,1,1,False,1,12,18
34364,1,1,False,3,52,1
34365,1,1,False,3,52,1
34366,1,1,False,0,-1,12
34367,1,1,False,3,44,5
34370,1,1,False,3,44,5
34372,1,1,False,2,2,5
34373,1,1,False,2,2,5
34378,1,1,False,1,126,5
34380,1,1,False,1,12,4
34382,1,1,False,1,1441,8
34383,1,1,False,1,52,8
34386,1,1,False,1,22,13
34388,1,1,False,0,-1,14
34389,1,1,False,0,-1,20
34392,1,1,False,3,142,6
34393,1,1,False,3,142,6
34397,1,1,False,3,30,18
34398,1,1,False,0,-1,12
34399,1,1,False,0,-1,20
34402,1,1,False,0,-1,12
34403,1,1,False,1,1538,9
34404,1,1,False,1,1538,9
34405,1,1,False,2,111,15
34406,1,1,False,2,111,15
34411,1,1,False,0,-1,18
34414,1,1,False,0,-1,17
34416,1,1,False,1,52,20
34418,1,1,False,1,142,23
34429,1,1,False,1,245,8
34434,1,1,False,1,44,18
34436,1,1,False,0,-1,21
34437,1,1,False,0,-1,20
34438,1,1,False,1,1539,4
34439,1,1,False,1,1539,4
34448,1,1,False,2,72,21
34449,1,1,False,2,72,21
34451,1,1,False,0,-1,20
34452,1,1,False,0,-1,12
34456,1,1,False,0,-1,27
34458,1,1,False,1,1540,27
34459,1,1,False,1,1540,27
34461,1,1,False,0,-1,12
34464,1,1,False,0,-1,9
34465,1,1,False,0,-1,13
34470,1,1,False,1,14,8
34472,1,1,False,1,44,20
34473,1,1,False,0,-1,19
34474,1,1,False,1,1541,12
34475,1,1,False,1,1541,12
34478,1,1,False,1,111,15
34482,1,1,False,0,-1,21
34483,1,1,False,0,-1,15
34489,1,1,False,0,-1,24
34490,1,1,False,1,1542,14
34491,1,1,False,1,1542,14
34492,1,1,False,0,-1,18
34495,1,1,False,2,20,14
34498,1,1,False,0,-1,20
34499,1,1,False,2,3,12
34500,1,1,False,2,3,12
34502,1,1,False,0,-1,15
34504,1,1,False,1,114,11
34505,1,1,False,0,-1,20
34508,1,1,False,3,0,20
34510,1,1,False,1,1543,27
34511,1,1,False,1,1543,27
34512,1,1,False,0,-1,12
34517,1,1,False,0,-1,20
34519,1,1,False,1,44,5
34526,1,1,False,3,111,12
34527,1,1,False,3,111,12
34531,1,1,False,0,-1,9
34533,1,1,False,0,-1,12
34536,1,1,False,2,52,8
34538,1,1,False,1,1544,14
34540,1,1,False,0,-1,20
34541,1,1,False,0,-1,12
34542,1,1,False,0,-1,15
34544,1,1,False,3,19,12
34546,1,1,False,3,19,12
34547,1,1,False,1,30,15
34554,1,1,False,0,-1,19
34556,1,1,False,1,2,13
34560,1,1,False,2,25,7
34561,1,1,False,1,1545,20
34562,1,1,False,1,1545,20
34563,1,1,False,0,-1,12
34565,1,1,False,1,135,11
34569,1,1,False,2,294,15
34571,1,1,False,1,1546,8
34572,1,1,False,1,1546,8
34573,1,1,False,2,1547,5
34574,1,1,False,2,1547,5
34575,1,1,False,2,1547,5
34576,1,1,False,0,-1,11
34578,1,1,False,1,25,14
34582,1,1,False,1,1548,9
34584,1,1,False,0,-1,20
34587,1,1,False,0,-1,12
34588,1,1,False,0,-1,20
34591,1,1,False,2,35,9
34593,1,1,False,3,63,22
34594,1,1,False,3,63,22
34596,1,1,False,3,63,22
34597,1,1,False,0,-1,8
34603,1,1,False,2,1549,23
34604,1,1,False,2,1549,23
34606,1,1,False,0,-1,5
34608,1,1,False,0,-1,12
34612,1,1,False,0,-1,20
34613,1,1,False,1,1550,4
34614,1,1,False,1,1550,4
34615,1,1,False,1,780,2
34618,1,1,False,1,221,6
34620,1,1,False,0,-1,18
34621,1,1,False,1,14,5
34624,1,1,False,2,93,28
34625,1,1,False,2,93,28
34628,1,1,False,1,30,14
34629,1,1,False,2,27,11
34630,1,1,False,2,27,11
34632,1,1,False,0,-1,15
34633,1,1,False,2,142,9
34644,1,1,False,0,-1,20
34646,1,1,False,1,23,20
34650,1,1,False,2,10,5
34652,1,1,False,2,44,5
34657,1,1,False,2,1551,12
34658,1,1,False,2,1551,12
34659,1,1,False,2,1551,12
34662,1,1,False,1,111,15
34664,1,1,False,0,-1,5
34666,1,1,False,0,-1,5
34667,1,1,False,1,1552,14
34669,1,1,False,1,294,20
34673,1,1,False,2,56,12
34674,1,1,False,0,-1,4
34676,1,1,False,0,-1,13
34678,1,1,False,1,31,14
34679,1,1,False,0,-1,24
34680,1,1,False,2,73,20
34683,1,1,False,0,-1,12
34684,1,1,False,0,-1,15
34687,1,1,False,2,114,20
34688,1,1,False,0,-1,12
34693,1,1,False,0,-1,13
34695,1,1,False,2,70,17
34702,1,1,False,1,105,13
34703,1,1,False,1,0,4
34706,1,1,False,2,63,12
34710,1,1,False,2,70,4
34714,1,1,False,2,22,12
34715,1,1,False,1,106,14
34718,1,1,False,3,1553,8
34719,1,1,False,3,1553,8
34721,1,1,False,3,1553,8
34724,1,1,False,1,1554,2
34725,1,1,False,1,1554,2
34726,1,1,False,0,-1,8
34731,1,1,False,2,111,4
34737,1,1,False,1,25,9
34739,1,1,False,1,1555,18
34741,1,1,False,0,-1,12
34742,1,1,False,0,-1,12
34744,1,1,False,3,56,4
34747,1,1,False,1,93,18
34753,1,1,False,3,25,16
34754,1,1,False,3,25,16
34755,1,1,False,3,25,16
34756,1,1,False,2,86,12
34760,1,1,False,0,-1,15
34762,1,1,False,0,-1,4
34763,1,1,False,3,2,26
34772,1,1,False,1,1556,9
34773,1,1,False,1,1556,9
34775,1,1,False,2,31,11
34778,1,1,False,2,114,17
34781,1,1,False,3,6,20
34782,1,1,False,3,6,20
34783,1,1,False,3,6,20
34786,1,1,False,3,56,15
34792,1,1,False,0,-1,18
34796,1,1,False,1,1557,24
34797,1,1,False,1,1557,24
34798,1,1,False,0,-1,5
34799,1,1,False,0,-1,5
34800,1,1,False,0,-1,25
34802,1,1,False,1,12,8
34803,1,1,False,1,1206,12
34807,1,1,False,2,56,12
34809,1,1,False,0,-1,5
34810,1,1,False,1,1558,26
34811,1,1,False,1,1558,26
34823,1,1,False,2,31,5
34824,1,1,False,2,31,5
34826,1,1,False,0,-1,21
34833,1,1,False,0,-1,13
34834,1,1,False,0,-1,12
34835,1,1,False,1,139,28
34841,1,1,False,1,25,7
34843,1,1,False,1,105,24
34845,1,1,False,1,1559,5
34846,1,1,False,1,1559,5
34851,1,1,False,2,19,7
34859,1,1,False,2,20,11
34860,1,1,False,2,20,11
34869,1,1,False,1,137,13
34871,1,1,False,3,1560,19
34872,1,1,False,3,1560,19
34873,1,1,False,3,1560,19
34874,1,1,False,3,1560,19
34878,1,1,False,1,0,14
34882,1,1,False,2,137,20
34884,1,1,False,2,137,20
34886,1,1,False,2,51,18
34890,1,1,False,1,25,9
34891,1,1,False,0,-1,5
34893,1,1,False,1,1,12
34901,1,1,False,0,-1,20
34905,1,1,False,3,0,12
34906,1,1,False,3,0,12
34909,1,1,False,0,-1,5
34911,1,1,False,1,3,25
34914,1,1,False,0,-1,17
34917,1,1,False,1,105,13
34919,1,1,False,2,1561,12
34920,1,1,False,2,1561,12
34921,1,1,False,2,1561,12
34922,1,1,False,0,-1,4
34923,1,1,False,0,-1,4
34925,1,1,False,1,1562,12
34926,1,1,False,1,1562,12
34931,1,1,False,1,6,12
34934,1,1,False,0,-1,28
34937,1,1,False,0,-1,19
34939,1,1,False,1,62,12
34940,1,1,False,0,-1,28
34941,1,1,False,0,-1,19
34943,1,1,False,1,1563,17
34945,1,1,False,0,-1,22
34948,1,1,False,1,73,9
34950,1,1,False,1,1564,16
34951,1,1,False,0,-1,5
34952,1,1,False,2,137,7
34954,1,1,False,2,137,7
34955,1,1,False,0,-1,22
34957,1,1,False,2,221,7
34958,1,1,False,2,221,7
34959,1,1,False,1,1565,11
34960,1,1,False,1,1565,11
34962,1,1,False,0,-1,7
34963,1,1,False,0,-1,18
34965,1,1,False,2,31,12
34966,1,1,False,2,31,12
34967,1,1,False,0,-1,18
34968,1,1,False,3,56,9
34969,1,1,False,3,56,9
34972,1,1,False,1,1566,8
34973,1,1,False,1,1566,8
34974,1,1,False,1,1567,20
34975,1,1,False,1,1567,20
34977,1,1,False,1,54,13
34978,1,1,False,2,31,6
34983,1,1,False,2,1,12
34987,1,1,False,1,137,4
34988,1,1,False,1,70,9
34990,1,1,False,0,-1,12
34995,1,1,False,1,1568,14
34996,1,1,False,1,1568,14
35000,1,1,False,1,3,2
35003,1,1,False,1,58,4
35005,1,1,False,2,105,4
35007,1,1,False,2,105,4
35011,1,1,False,2,2,8
35015,1,1,False,0,-1,20
35016,1,1,False,0,-1,14
35017,1,1,False,0,-1,20
35020,1,1,False,2,31,5
35021,1,1,False,0,-1,24
35023,1,1,False,1,52,5
35026,1,1,False,1,1,1
35029,1,1,False,0,-1,8
35032,1,1,False,1,126,12
35033,1,1,False,1,1569,14
35034,1,1,False,1,1569,14
35035,1,1,False,0,-1,13
35038,1,1,False,1,51,18
35039,1,1,False,1,0,9
35043,1,1,False,2,30,5
35046,1,1,False,1,70,4
35048,1,1,False,0,-1,21
35049,1,1,False,2,73,12
35055,1,1,False,2,73,5
35059,1,1,False,2,105,14
35060,1,1,False,2,105,14
35061,1,1,False,2,1570,5
35062,1,1,False,2,1570,5
35063,1,1,False,2,1570,5
35068,1,1,False,0,-1,13
35077,1,1,False,2,73,22
35078,1,1,False,2,73,22
35082,1,1,False,0,-1,8
35083,1,1,False,0,-1,2
35084,1,1,False,0,-1,20
35085,1,1,False,0,-1,20
35088,1,1,False,0,-1,21
35089,1,1,False,0,-1,9
35092,1,1,False,0,-1,13
35093,1,1,False,1,27,26
35095,1,1,False,0,-1,14
35098,1,1,False,1,1571,12
35099,1,1,False,1,1571,12
35100,1,1,False,0,-1,13
35102,1,1,False,1,25,22
35104,1,1,False,2,58,12
35108,1,1,False,2,1572,18
35109,1,1,False,2,1572,18
35110,1,1,False,2,1572,18
35113,1,1,False,1,70,23
35119,1,1,False,1,58,13
35121,1,1,False,3,1573,6
35122,1,1,False,3,1573,6
35123,1,1,False,3,1573,6
35126,1,1,False,0,-1,20
35128,1,1,False,1,18,8
35131,1,1,False,2,27,18
35134,1,1,False,2,10,27
35136,1,1,False,0,-1,18
35137,1,1,False,3,25,19
35139,1,1,False,3,25,19
35141,1,1,False,0,-1,20
35144,1,1,False,2,28,3
35148,1,1,False,0,-1,4
35150,1,1,False,0,-1,18
35151,1,1,False,1,48,24
35154,1,1,False,1,111,17
35158,1,1,False,3,0,22
35162,1,1,False,0,-1,12
35169,1,1,False,1,3,12
35171,1,1,False,2,1574,25
35172,1,1,False,2,1574,25
35173,1,1,False,2,1574,25
35175,1,1,False,1,62,20
35178,1,1,False,2,106,2
35179,1,1,False,0,-1,5
35181,1,1,False,3,27,9
35184,1,1,False,3,27,9
35185,1,1,False,0,-1,5
35186,1,1,False,0,-1,26
35189,1,1,False,2,25,18
35191,1,1,False,2,25,18
35199,1,1,False,3,45,15
35201,1,1,False,3,45,15
35202,1,1,False,0,-1,24
35207,1,1,False,0,-1,13
35208,1,1,False,0,-1,12
35209,1,1,False,0,-1,12
35212,1,1,False,2,86,4
35214,1,1,False,0,-1,20
35217,1,1,False,2,27,5
35219,1,1,False,0,-1,14
35220,1,1,False,0,-1,8
35225,1,1,False,0,-1,14
35227,1,1,False,0,-1,9
35229,1,1,False,1,27,4
35233,1,1,False,1,1575,12
35234,1,1,False,1,1575,12
35235,1,1,False,1,1576,5
35236,1,1,False,1,1576,5
35237,1,1,False,3,106,13
35240,1,1,False,3,106,13
35243,1,1,False,1,1577,13
35244,1,1,False,1,1577,13
35246,1,1,False,1,43,8
35251,1,1,False,1,105,12
35253,1,1,False,0,-1,12
35258,1,1,False,0,-1,12
35261,1,1,False,1,2,3
35264,1,1,False,0,-1,12
35266,1,1,False,3,126,12
35267,1,1,False,3,126,12
35268,1,1,False,3,126,12
35271,1,1,False,0,-1,4
35272,1,1,False,0,-1,27
35273,1,1,False,0,-1,25
35275,1,1,False,0,-1,12
35277,1,1,False,0,-1,11
35278,1,1,False,2,10,27
35280,1,1,False,2,10,27
35281,1,1,False,0,-1,8
35282,1,1,False,0,-1,12
35284,1,1,False,1,0,6
35286,1,1,False,0,-1,12
35288,1,1,False,0,-1,5
35289,1,1,False,1,137,6
35291,1,1,False,0,-1,4
35292,1,1,False,0,-1,11
35294,1,1,False,0,-1,12
35299,1,1,False,1,16,28
35301,1,1,False,0,-1,5
35303,1,1,False,0,-1,18
35308,1,1,False,0,-1,17
35312,1,1,False,1,1579,20
35313,1,1,False,1,1579,20
35314,1,1,False,0,-1,15
35317,1,1,False,2,105,18
35319,1,1,False,0,-1,14
35320,1,1,False,1,1580,14
35321,1,1,False,1,1580,14
35322,1,1,False,1,63,5
35325,1,1,False,0,-1,2
35328,1,1,False,2,73,27
35331,1,1,False,3,105,26
35332,1,1,False,3,105,26
35337,1,1,False,0,-1,17
35338,1,1,False,0,-1,12
35340,1,1,False,1,111,24
35342,1,1,False,1,19,5
35343,1,1,False,3,51,23
35348,1,1,False,1,106,22
35356,1,1,False,1,105,12
35359,1,1,False,1,40,2
35360,1,1,False,1,1581,24
35361,1,1,False,1,1581,24
35362,1,1,False,0,-1,12
35365,1,1,False,3,111,28
35368,1,1,False,1,1582,14
35369,1,1,False,1,1582,14
35370,1,1,False,0,-1,21
35371,1,1,False,1,294,8
35375,1,1,False,3,58,14
35377,1,1,False,0,-1,14
35383,1,1,False,1,1583,13
35384,1,1,False,1,1583,13
35386,1,1,False,0,-1,5
35387,1,1,False,0,-1,27
35388,1,1,False,1,126,20
35390,1,1,False,0,-1,17
35391,1,1,False,1,1584,28
35392,1,1,False,1,1584,28
35394,1,1,False,2,14,14
35397,1,1,False,2,25,15
35399,1,1,False,2,25,15
35405,1,1,False,1,1,5
35409,1,1,False,0,-1,12
35410,1,1,False,3,28,18
35413,1,1,False,3,28,18
35414,1,1,False,1,54,22
35416,1,1,False,0,-1,12
35417,1,1,False,0,-1,14
35420,1,1,False,1,1585,24
35421,1,1,False,1,1585,24
35422,1,1,False,1,3,20
35424,1,1,False,2,2,20
35428,1,1,False,0,-1,21
35430,1,1,False,1,70,13
35432,1,1,False,0,-1,14
35435,1,1,False,1,1586,24
35436,1,1,False,1,1586,24
35439,1,1,False,2,294,12
35441,1,1,False,1,25,20
35444,1,1,False,2,70,15
35446,1,1,False,1,137,14
35452,1,1,False,2,70,26
35464,1,1,False,0,-1,21
35467,1,1,False,0,-1,12
35468,1,1,False,1,1587,2
35469,1,1,False,1,1587,2
35470,1,1,False,0,-1,5
35472,1,1,False,1,3,14
35478,1,1,False,1,40,18
35480,1,1,False,2,80,21
35481,1,1,False,2,80,21
35484,1,1,False,1,31,24
35486,1,1,False,1,1,11
35488,1,1,False,1,53,14
35496,1,1,False,0,-1,4
35497,1,1,False,1,1588,19
35498,1,1,False,1,1588,19
35499,1,1,False,3,25,21
35503,1,1,False,1,25,8
35505,1,1,False,0,-1,18
35506,1,1,False,0,-1,7
35507,1,1,False,0,-1,5
35508,1,1,False,0,-1,5
35510,1,1,False,1,25,12
35511,1,1,False,0,-1,18
35512,1,1,False,0,-1,14
35514,1,1,False,3,19,17
35518,1,1,False,3,14,22
35523,1,1,False,1,31,13
35525,1,1,False,1,1589,12
35526,1,1,False,1,1589,12
35527,1,1,False,0,-1,14
35529,1,1,False,3,126,25
35531,1,1,False,3,126,25
35532,1,1,False,0,-1,26
35536,1,1,False,2,40,8
35542,1,1,False,1,1,28
35545,1,1,False,3,31,14
35547,1,1,False,2,70,12
35551,1,1,False,2,137,12
35552,1,1,False,2,137,12
35555,1,1,False,3,106,12
35556,1,1,False,3,106,12
35563,1,1,False,1,1590,14
35564,1,1,False,0,-1,5
35571,1,1,False,3,126,8
35572,1,1,False,0,-1,28
35575,1,1,False,0,-1,21
35578,1,1,False,1,6,6
35580,1,1,False,0,-1,12
35582,1,1,False,1,126,27
35584,1,1,False,2,70,10
35585,1,1,False,2,70,10
35586,1,1,False,3,28,12
35587,1,1,False,3,28,12
35591,1,1,False,1,31,4
35594,1,1,False,3,25,20
35595,1,1,False,3,25,20
35599,1,1,False,0,-1,28
35600,1,1,False,3,105,12
35601,1,1,False,3,105,12
35605,1,1,False,3,72,6
35606,1,1,False,3,72,6
35611,1,1,False,1,31,17
35613,1,1,False,3,59,8
35615,1,1,False,3,59,8
35616,1,1,False,2,1591,5
35617,1,1,False,2,1591,5
35618,1,1,False,2,1591,5
35619,1,1,False,0,-1,5
35621,1,1,False,1,30,20
35625,1,1,False,0,-1,1
35626,1,1,False,0,-1,12
35627,1,1,False,0,-1,6
35628,1,1,False,0,-1,20
35631,1,1,False,0,-1,8
35632,1,1,False,0,-1,8
35633,1,1,False,3,1592,14
35634,1,1,False,3,1592,14
35635,1,1,False,3,1592,14
35636,1,1,False,3,1592,14
35638,1,1,False,0,-1,12
35640,1,1,False,1,1593,5
35641,1,1,False,1,1593,5
35642,1,1,False,0,-1,13
35643,1,1,False,3,1594,14
35644,1,1,False,3,1594,14
35645,1,1,False,3,1594,14
35649,1,1,False,2,0,20
35651,1,1,False,0,-1,12
35652,1,1,False,0,-1,14
35653,1,1,False,3,70,14
35654,1,1,False,3,70,14
35655,1,1,False,3,70,14
35659,1,1,False,1,137,13
35661,1,1,False,0,-1,2
35662,1,1,False,0,-1,18
35664,1,1,False,0,-1,18
35665,1,1,False,1,1,13
35667,1,1,False,1,72,8
35673,1,1,False,0,-1,22
35674,1,1,False,3,62,14
35678,1,1,False,0,-1,12
35679,1,1,False,0,-1,6
35680,1,1,False,3,25,12
35683,1,1,False,3,25,12
35686,1,1,False,2,53,13
35690,1,1,False,2,105,22
35691,1,1,False,2,105,22
35692,1,1,False,0,-1,5
35693,1,1,False,1,106,13
35705,1,1,False,2,28,16
35706,1,1,False,2,28,16
35709,1,1,False,2,48,12
35710,1,1,False,2,31,13
35712,1,1,False,2,31,13
35713,1,1,False,0,-1,21
35714,1,1,False,2,31,11
35716,1,1,False,2,31,11
35723,1,1,False,2,14,18
35726,1,1,False,3,70,18
35727,1,1,False,3,70,18
35728,1,1,False,0,-1,25
35731,1,1,False,2,1595,13
35732,1,1,False,2,1595,13
35733,1,1,False,2,1595,13
35734,1,1,False,0,-1,26
35736,1,1,False,1,1596,23
35737,1,1,False,0,-1,22
35741,1,1,False,1,28,28
35744,1,1,False,2,31,12
35749,1,1,False,1,1597,15
35750,1,1,False,1,1597,15
35752,1,1,False,1,1598,20
35753,1,1,False,1,1598,20
35757,1,1,False,0,-1,20
35758,1,1,False,1,1599,12
35759,1,1,False,1,1599,12
35761,1,1,False,3,58,8
35762,1,1,False,3,58,8
35763,1,1,False,3,58,8
35764,1,1,False,2,111,24
35772,1,1,False,0,-1,5
35774,1,1,False,0,-1,11
35778,1,1,False,1,166,4
35786,1,1,False,2,0,18
35789,1,1,False,1,164,5
35792,1,1,False,2,52,6
35793,1,1,False,2,52,6
35795,1,1,False,0,-1,9
35798,1,1,False,0,-1,7
35800,1,1,False,3,31,7
35805,1,1,False,0,-1,9
35806,1,1,False,0,-1,1
35807,1,1,False,0,-1,20
35808,1,1,False,2,31,14
35811,1,1,False,0,-1,12
35813,1,1,False,2,142,14
35814,1,1,False,2,142,14
35815,1,1,False,0,-1,17
35816,1,1,False,0,-1,5
35821,1,1,False,1,1600,5
35822,1,1,False,1,1600,5
35824,1,1,False,0,-1,12
35826,1,1,False,0,-1,14
35829,1,1,False,1,31,20
35837,1,1,False,3,10,9
35840,1,1,False,2,105,4
35844,1,1,False,2,93,14
35845,1,1,False,0,-1,7
35848,1,1,False,0,-1,12
35851,1,1,False,1,111,18
35852,1,1,False,0,-1,7
35853,1,1,False,0,-1,22
35856,1,1,False,3,26,11
35857,1,1,False,3,26,11
35859,1,1,False,1,40,1
35861,1,1,False,1,22,20
35865,1,1,False,1,70,14
35870,1,1,False,3,105,12
35873,1,1,False,3,105,12
35875,1,1,False,3,40,13
35876,1,1,False,3,40,13
35880,1,1,False,1,25,20
35882,1,1,False,0,-1,18
35884,1,1,False,2,1601,15
35885,1,1,False,2,1601,15
35886,1,1,False,2,1601,15
35887,1,1,False,0,-1,12
35889,1,1,False,0,-1,22
35891,1,1,False,0,-1,28
35892,1,1,False,0,-1,13
35895,1,1,False,1,114,25
35897,1,1,False,1,1602,20
35898,1,1,False,1,1602,20
35900,1,1,False,1,70,26
35901,1,1,False,1,1603,9
35902,1,1,False,1,1603,9
35904,1,1,False,1,31,2
35905,1,1,False,0,-1,2
35907,1,1,False,0,-1,5
35908,1,1,False,2,1289,17
35909,1,1,False,2,1289,17
35913,1,1,False,2,114,3
35915,1,1,False,1,73,15
35917,1,1,False,1,2,18
35919,1,1,False,0,-1,12
35920,1,1,False,0,-1,14
35921,1,1,False,0,-1,20
35922,1,1,False,0,-1,17
35925,1,1,False,1,70,5
35928,1,1,False,0,-1,9
35929,1,1,False,0,-1,5
35930,1,1,False,0,-1,23
35931,1,1,False,0,-1,15
35932,1,1,False,0,-1,2
35933,1,1,False,0,-1,3
35936,1,1,False,0,-1,12
35939,1,1,False,2,137,17
35941,1,1,False,1,48,5
35943,1,1,False,1,20,18
35945,1,1,False,1,95,13
35946,1,1,False,3,31,14
35950,1,1,False,1,30,18
35954,1,1,False,2,106,20
35955,1,1,False,2,106,20
35956,1,1,False,0,-1,20
35957,1,1,False,0,-1,24
35959,1,1,False,0,-1,20
35965,1,1,False,3,31,17
35967,1,1,False,3,31,17
35973,1,1,False,2,45,15
35974,1,1,False,2,45,15
35976,1,1,False,1,1604,7
35977,1,1,False,1,1604,7
35978,1,1,False,0,-1,26
35979,1,1,False,0,-1,14
35980,1,1,False,1,18,28
35982,1,1,False,0,-1,12
35984,1,1,False,0,-1,21
35985,1,1,False,1,1605,12
35986,1,1,False,1,1605,12
35988,1,1,False,3,6,22
35989,1,1,False,3,6,22
35992,1,1,False,0,-1,18
35993,1,1,False,0,-1,23
35995,1,1,False,0,-1,12
35996,1,1,False,1,1606,11
35997,1,1,False,1,1606,11
35999,1,1,False,0,-1,5
36000,1,1,False,1,1607,13
36009,1,1,False,1,62,13
36015,1,1,False,1,105,23
36016,1,1,False,0,-1,25
36022,1,1,False,0,-1,17
36023,1,1,False,1,93,13
36031,1,1,False,1,1608,21
36032,1,1,False,1,105,9
36034,1,1,False,0,-1,5
36035,1,1,False,0,-1,20
36041,1,1,False,3,40,14
36042,1,1,False,3,40,14
36043,1,1,False,3,40,14
36046,1,1,False,0,-1,22
36047,1,1,False,3,164,12
36049,1,1,False,3,164,12
36053,1,1,False,2,3,26
36056,1,1,False,2,58,15
36058,1,1,False,0,-1,17
36066,1,1,False,0,-1,9
36067,1,1,False,0,-1,2
36069,1,1,False,1,40,5
36071,1,1,False,0,-1,18
36072,1,1,False,2,1609,20
36073,1,1,False,2,1609,20
36074,1,1,False,2,1609,20
36076,1,1,False,0,-1,5
36077,1,1,False,0,-1,20
36080,1,1,False,2,139,23
36082,1,1,False,1,40,17
36083,1,1,False,0,-1,14
36086,1,1,False,1,3,27
36088,1,1,False,0,-1,9
36089,1,1,False,0,-1,24
36094,1,1,False,0,-1,14
36100,1,1,False,1,56,12
36101,1,1,False,0,-1,15
36102,1,1,False,0,-1,18
36103,1,1,False,3,31,6
36108,1,1,False,1,1610,9
36109,1,1,False,1,1610,9
36110,1,1,False,0,-1,5
36111,1,1,False,0,-1,13
36115,1,1,False,1,1611,6
36118,1,1,False,1,1612,5
36119,1,1,False,1,1612,5
36125,1,1,False,1,1613,13
36126,1,1,False,1,1613,13
36127,1,1,False,1,1614,5
36128,1,1,False,1,1614,5
36129,1,1,False,1,27,12
36132,1,1,False,2,1615,14
36133,1,1,False,2,1615,14
36136,1,1,False,0,-1,23
36138,1,1,False,1,7,8
36144,1,1,False,0,-1,12
36145,1,1,False,1,142,8
36150,1,1,False,2,1616,8
36152,1,1,False,2,1616,8
36158,1,1,False,3,86,20
36161,1,1,False,1,53,20
