ArrestSurrenderID,CaseMasterID,ArrestSurrenderTypeID,ArrestSurrenderDate,ArrestSurrenderStateId,ArrestSurrenderDistrictId,PoliceStationID,IOID,CourtID,AccusedMasterID,IsAccused,IsComplainantAccused
24441,23598,1,2023-07-24,1,14,695,9400,41,40784,1,0
24442,23599,1,2023-06-03,1,14,706,9521,42,40785,1,0
24443,23600,1,2023-05-28,1,14,706,9526,40,40786,1,0
24444,23600,1,2023-05-16,1,14,706,9526,40,40787,1,0
24445,23601,1,2023-03-17,1,14,700,9452,42,40788,1,0
24446,23602,1,2023-07-14,1,14,687,9312,41,40791,1,0
24447,23605,1,2024-01-20,1,14,715,9669,41,40794,1,0
24448,23607,1,2023-11-03,1,14,689,9332,42,40797,1,0
24449,23611,1,2023-09-28,1,14,689,9327,40,40803,1,0
24450,23612,1,2023-04-21,1,14,700,9450,40,40804,1,0
24451,23613,1,2023-05-20,1,14,706,9524,40,40806,1,0
24452,23614,1,2023-10-30,1,14,709,9566,40,40808,1,0
24453,23616,1,2023-03-07,1,14,715,9671,41,40810,1,0
24454,23616,1,2023-02-14,1,14,715,9671,41,40811,1,0
24455,23617,2,2023-03-19,1,14,692,9360,40,40812,1,0
24456,23620,1,2023-05-08,1,14,705,9503,40,40817,1,0
24457,23621,1,2023-05-15,1,14,703,9479,41,40818,1,0
24458,23622,1,2023-12-16,1,14,708,9555,41,40819,1,0
24459,23623,1,2023-11-12,1,14,687,9316,40,40822,1,0
24460,23625,1,2023-01-31,1,14,692,9357,40,40824,1,0
24461,23626,1,2023-04-09,1,14,689,9328,42,40825,1,0
24462,23626,1,2023-03-09,1,14,689,9328,42,40826,1,0
24463,23627,1,2023-03-19,1,14,710,9583,40,40827,1,0
24464,23628,1,2023-02-05,1,14,706,9527,42,40828,1,0
24465,23629,1,2023-02-06,1,14,708,9544,40,40829,1,0
24466,23630,1,2023-08-16,1,14,687,9310,40,40831,1,0
24467,23631,1,2023-08-07,1,14,711,9597,40,40832,1,0
24468,23632,1,2023-12-27,1,14,710,9594,40,40834,1,0
24469,23633,1,2023-03-08,1,14,714,9646,41,40835,1,0
24470,23633,1,2023-02-09,1,14,714,9646,41,40836,1,0
24471,23634,1,2023-10-30,1,14,707,9536,41,40837,1,0
24472,23635,1,2024-01-28,1,14,696,9411,42,40838,1,0
24473,23635,1,2024-02-04,1,14,696,9411,42,40840,1,0
24474,23637,1,2023-12-14,1,14,697,9426,41,40842,1,0
24475,23639,1,2023-10-02,1,14,688,9320,40,40844,1,0
24476,23639,1,2023-08-24,1,14,688,9320,40,40845,1,0
24477,23639,2,2023-10-09,1,14,688,9320,40,40846,1,0
24478,23639,1,2023-10-13,1,14,688,9320,40,40847,1,0
24479,23640,1,2023-04-24,1,14,694,9385,40,40848,1,0
24480,23641,1,2023-07-11,1,14,707,9538,40,40852,1,0
24481,23642,1,2023-04-20,1,14,714,9650,41,40853,1,0
24482,23642,1,2023-03-22,1,14,714,9650,41,40854,1,0
24483,23643,1,2023-06-06,1,14,715,9661,41,40856,1,1
24484,23644,2,2023-02-15,1,14,711,9607,41,40857,1,0
24485,23645,1,2023-10-30,1,14,711,9602,41,40860,1,0
24486,23647,2,2023-07-02,1,14,690,9343,42,40862,1,0
24487,23647,1,2023-07-30,1,14,690,9343,42,40863,1,0
24488,23649,1,2023-08-31,1,14,696,9411,41,40865,1,0
24489,23650,1,2023-11-17,1,14,695,9391,40,40867,1,0
24490,23651,2,2023-03-02,1,14,711,9606,42,40868,1,0
24491,23652,1,2023-08-17,1,14,700,9451,41,40869,1,0
24492,23653,1,2023-09-27,1,14,708,9546,41,40870,1,0
24493,23654,1,2023-04-13,1,14,708,9553,41,40872,1,0
24494,23654,1,2023-04-12,1,14,708,9553,41,40873,1,0
24495,23655,1,2023-11-10,1,14,697,9423,40,40874,1,0
24496,23655,1,2023-11-03,1,14,697,9423,40,40875,1,0
24497,23656,1,2023-03-05,1,14,691,9350,42,40876,1,0
24498,23657,1,2023-04-29,1,14,712,9615,42,40877,1,0
24499,23657,1,2023-05-11,1,14,712,9615,42,40878,1,0
24500,23659,2,2023-10-10,1,14,700,9448,41,40880,1,0
24501,23660,1,2023-03-18,1,14,708,9549,40,40882,1,0
24502,23661,1,2023-08-09,1,14,716,9681,42,40883,1,0
24503,23661,1,2023-07-29,1,14,716,9681,42,40884,1,0
24504,23662,1,2023-05-13,1,14,716,9683,42,40885,1,0
24505,23664,1,2023-07-14,1,14,694,9384,42,40887,1,0
24506,23664,2,2023-07-16,1,14,694,9384,42,40889,1,0
24507,23665,2,2023-04-11,1,14,696,9405,40,40890,1,0
24508,23666,1,2023-05-24,1,14,701,9467,41,40891,1,0
24509,23667,1,2023-03-18,1,14,704,9490,40,40894,1,0
24510,23669,1,2023-09-07,1,14,709,9569,41,40897,1,0
24511,23670,1,2023-12-22,1,14,703,9484,42,40900,1,0
24512,23670,1,2024-01-01,1,14,703,9484,42,40901,1,0
24513,23674,1,2023-10-25,1,14,715,9658,42,40906,1,0
24514,23675,1,2023-10-09,1,14,714,9643,40,40907,1,0
24515,23676,1,2023-06-03,1,14,702,9473,42,40910,1,0
24516,23678,1,2023-10-29,1,14,710,9581,41,40913,1,0
24517,23678,1,2023-10-13,1,14,710,9581,41,40914,1,0
24518,23678,1,2023-12-03,1,14,710,9581,41,40916,1,0
24519,23679,1,2023-07-29,1,14,695,9398,41,40917,1,0
24520,23679,1,2023-08-23,1,14,695,9398,41,40919,1,0
24521,23680,2,2023-09-01,1,14,704,9493,40,40920,1,0
24522,23681,1,2023-08-11,1,14,696,9411,40,40923,1,0
24523,23682,1,2023-08-08,1,14,712,9614,42,40924,1,0
24524,23683,1,2023-09-03,1,14,704,9501,42,40925,1,0
24525,23684,1,2023-12-23,1,14,701,9465,41,40926,1,0
24526,23684,1,2023-12-25,1,14,701,9465,41,40927,1,0
24527,23685,1,2023-12-05,1,14,714,9654,42,40929,1,0
24528,23686,1,2023-10-15,1,14,704,9492,40,40930,1,0
24529,23686,1,2023-10-08,1,14,704,9492,40,40931,1,0
24530,23687,1,2024-01-20,1,14,715,9664,40,40934,1,0
24531,23687,1,2024-02-06,1,14,715,9664,40,40935,1,0
24532,23687,1,2023-12-31,1,14,715,9664,40,40936,1,0
24533,23688,1,2023-06-11,1,14,702,9471,41,40937,1,0
24534,23689,2,2023-10-22,1,14,694,9384,40,40938,1,0
24535,23691,1,2023-11-27,1,14,713,9638,40,40942,1,0
24536,23692,1,2023-11-03,1,14,713,9631,40,40943,1,0
24537,23695,1,2023-12-19,1,14,707,9537,42,40946,1,0
24538,23697,1,2023-05-28,1,14,711,9595,41,40949,1,0
24539,23697,2,2023-04-12,1,14,711,9595,41,40950,1,0
24540,23698,2,2023-09-27,1,14,691,9351,41,40953,1,0
24541,23698,1,2023-08-07,1,14,691,9351,41,40955,1,0
24542,23699,1,2023-05-20,1,14,711,9599,41,40957,1,0
24543,23699,2,2023-05-12,1,14,711,9599,41,40958,1,0
24544,23700,1,2024-01-16,1,14,694,9386,40,40959,1,0
24545,23702,1,2023-12-28,1,14,712,9619,41,40961,1,0
24546,23702,1,2023-12-31,1,14,712,9619,41,40962,1,0
24547,23702,1,2023-12-24,1,14,712,9619,41,40964,1,0
24548,23703,1,2023-03-17,1,14,695,9395,41,40965,1,0
24549,23704,1,2023-03-08,1,14,698,9427,41,40967,1,0
24550,23704,1,2023-04-19,1,14,698,9427,41,40968,1,0
24551,23705,2,2023-10-14,1,14,707,9528,42,40969,1,0
24552,23706,1,2023-10-20,1,14,689,9328,41,40973,1,0
24553,23708,1,2023-04-13,1,14,708,9545,42,40975,1,0
24554,23709,1,2023-09-29,1,14,691,9351,40,40976,1,0
24555,23710,1,2023-12-12,1,14,701,9462,41,40977,1,0
24556,23710,1,2023-12-05,1,14,701,9462,41,40978,1,0
24557,23715,1,2023-01-25,1,14,714,9649,40,40986,1,0
24558,23715,1,2023-02-17,1,14,714,9649,40,40988,1,0
24559,23716,1,2023-03-04,1,14,691,9347,42,40989,1,0
24560,23717,1,2023-04-27,1,14,701,9467,40,40990,1,1
24561,23717,1,2023-05-11,1,14,701,9467,40,40991,1,0
24562,23717,1,2023-04-26,1,14,701,9467,40,40992,1,0
24563,23718,1,2023-09-27,1,14,692,9369,41,40994,1,0
24564,23718,1,2023-09-16,1,14,692,9369,41,40995,1,0
24565,23718,1,2023-09-27,1,14,692,9369,41,40996,1,0
24566,23719,1,2023-04-09,1,14,688,9324,41,40998,1,0
24567,23721,1,2023-06-18,1,14,716,9682,42,41001,1,0
24568,23722,1,2024-01-17,1,14,691,9347,42,41002,1,0
24569,23722,1,2024-01-30,1,14,691,9347,42,41004,1,1
24570,23723,1,2023-08-30,1,14,700,9453,42,41005,1,0
24571,23724,1,2023-09-02,1,14,697,9423,42,41007,1,0
24572,23724,2,2023-10-03,1,14,697,9423,42,41008,1,0
24573,23726,1,2024-01-10,1,14,706,9518,42,41010,1,0
24574,23727,1,2024-01-03,1,14,704,9500,42,41011,1,0
24575,23728,1,2023-04-26,1,14,698,9430,40,41012,1,0
24576,23729,1,2023-12-14,1,14,714,9644,41,41013,1,0
24577,23729,1,2024-01-24,1,14,714,9644,41,41014,1,0
24578,23730,1,2023-04-02,1,14,708,9545,41,41016,1,0
24579,23732,1,2023-09-21,1,14,704,9500,41,41022,1,0
24580,23732,1,2023-11-09,1,14,704,9500,41,41023,1,0
24581,23733,1,2023-10-29,1,14,701,9461,40,41024,1,0
24582,23737,1,2023-02-24,1,14,715,9673,42,41028,1,0
24583,23738,1,2023-03-10,1,14,693,9373,42,41030,1,1
24584,23740,1,2023-10-27,1,14,691,9349,41,41032,1,0
24585,23742,1,2023-09-21,1,14,691,9346,41,41034,1,0
24586,23742,1,2023-10-11,1,14,691,9346,41,41036,1,0
24587,23743,1,2023-06-22,1,14,710,9586,41,41040,1,0
24588,23746,1,2023-02-09,1,14,712,9618,40,41045,1,0
24589,23747,1,2023-06-26,1,14,708,9552,40,41046,1,0
24590,23749,1,2023-08-01,1,14,691,9348,42,41050,1,0
24591,23750,1,2024-01-26,1,14,694,9386,42,41053,1,0
24592,23751,2,2023-07-16,1,14,712,9623,40,41054,1,0
24593,23751,1,2023-08-26,1,14,712,9623,40,41055,1,0
24594,23752,1,2023-09-04,1,14,715,9658,41,41056,1,0
24595,23752,2,2023-08-23,1,14,715,9658,41,41057,1,0
24596,23753,1,2023-01-22,1,14,703,9488,41,41059,1,0
24597,23754,2,2023-07-03,1,14,702,9473,40,41061,1,0
24598,23755,1,2023-09-10,1,14,712,9611,42,41062,1,0
24599,23756,1,2023-02-22,1,14,692,9365,41,41063,1,0
24600,23756,1,2023-02-09,1,14,692,9365,41,41064,1,0
24601,23758,1,2023-10-23,1,14,695,9400,41,41068,1,0
24602,23759,1,2024-01-14,1,14,694,9389,40,41069,1,0
24603,23760,2,2023-08-03,1,14,705,9509,40,41070,1,0
24604,23760,1,2023-08-31,1,14,705,9509,40,41071,1,1
24605,23760,1,2023-08-17,1,14,705,9509,40,41072,1,0
24606,23761,1,2023-05-22,1,14,713,9639,41,41073,1,0
24607,23761,1,2023-05-23,1,14,713,9639,41,41074,1,0
24608,23762,2,2023-07-16,1,14,716,9677,41,41075,1,0
24609,23763,1,2023-04-14,1,14,707,9532,42,41077,1,0
24610,23764,2,2023-09-22,1,14,697,9421,40,41078,1,1
24611,23765,1,2023-05-20,1,14,692,9369,41,41079,1,0
24612,23766,1,2023-11-06,1,14,698,9428,42,41080,1,0
24613,23767,1,2023-12-19,1,14,710,9590,41,41081,1,0
24614,23768,1,2023-06-15,1,14,713,9626,41,41082,1,0
24615,23770,1,2023-10-10,1,14,711,9601,41,41086,1,0
24616,23771,1,2023-07-10,1,14,693,9372,42,41087,1,0
24617,23772,1,2023-08-13,1,14,694,9390,40,41088,1,0
24618,23773,1,2023-01-26,1,14,707,9534,42,41090,1,0
24619,23773,1,2023-03-11,1,14,707,9534,42,41091,1,0
24620,23774,1,2023-03-05,1,14,714,9655,42,41092,1,0
24621,23774,1,2023-03-20,1,14,714,9655,42,41093,1,0
24622,23775,2,2023-03-19,1,14,704,9492,42,41095,1,0
24623,23776,1,2023-10-15,1,14,690,9342,41,41096,1,0
24624,23776,1,2023-10-26,1,14,690,9342,41,41097,1,0
24625,23776,1,2023-10-19,1,14,690,9342,41,41098,1,0
24626,23777,1,2023-04-20,1,14,688,9323,42,41100,1,0
24627,23779,1,2023-05-08,1,14,700,9454,41,41104,1,0
24628,23781,1,2023-04-25,1,14,692,9368,40,41107,1,0
24629,23783,2,2023-12-05,1,14,695,9399,40,41109,1,0
24630,23784,2,2023-04-18,1,14,715,9663,42,41110,1,0
24631,23784,1,2023-06-06,1,14,715,9663,42,41111,1,0
24632,23785,1,2023-02-17,1,14,716,9684,42,41112,1,0
24633,23785,1,2023-01-10,1,14,716,9684,42,41113,1,0
24634,23785,1,2023-01-23,1,14,716,9684,42,41114,1,0
24635,23787,1,2023-02-20,1,14,703,9489,41,41117,1,0
24636,23788,1,2023-10-11,1,14,692,9365,40,41118,1,0
24637,23788,1,2023-10-18,1,14,692,9365,40,41119,1,0
24638,23789,1,2023-03-13,1,14,703,9480,42,41120,1,0
24639,23790,1,2023-04-11,1,14,688,9319,42,41121,1,0
24640,23792,1,2023-03-09,1,14,703,9486,41,41124,1,0
24641,23793,1,2024-02-04,1,14,711,9603,40,41125,1,1
24642,23795,1,2023-09-12,1,14,709,9575,41,41128,1,0
24643,23796,2,2023-12-13,1,14,688,9320,40,41129,1,0
24644,23797,1,2023-11-28,1,14,691,9350,41,41130,1,0
24645,23799,1,2023-11-24,1,14,696,9407,40,41133,1,0
24646,23799,1,2023-12-19,1,14,696,9407,40,41134,1,0
24647,23803,1,2023-10-30,1,14,692,9359,40,41142,1,0
24648,23805,1,2023-03-27,1,14,711,9595,42,41144,1,0
24649,23806,1,2023-10-17,1,14,691,9347,42,41145,1,0
24650,23806,2,2023-08-29,1,14,691,9347,42,41146,1,0
24651,23808,1,2024-01-03,1,14,716,9680,41,41148,1,0
24652,23809,1,2023-03-21,1,14,691,9353,42,41151,1,0
24653,23810,1,2023-03-19,1,14,709,9575,40,41152,1,0
24654,23811,1,2023-09-03,1,14,691,9346,40,41153,1,0
24655,23812,2,2023-02-12,1,14,694,9388,40,41155,1,0
24656,23813,1,2023-07-03,1,14,696,9406,40,41158,1,0
24657,23813,1,2023-05-13,1,14,696,9406,40,41159,1,0
24658,23814,2,2023-05-08,1,14,711,9602,40,41161,1,0
24659,23818,1,2023-02-07,1,14,712,9619,42,41168,1,0
24660,23818,1,2023-02-14,1,14,712,9619,42,41169,1,0
24661,23820,1,2023-06-04,1,14,706,9521,41,41171,1,0
24662,23821,1,2024-01-15,1,14,715,9670,40,41172,1,0
24663,23822,1,2023-10-20,1,14,716,9681,40,41177,1,0
24664,23823,1,2023-04-23,1,14,688,9318,42,41178,1,0
24665,23823,2,2023-03-19,1,14,688,9318,42,41179,1,0
24666,23824,2,2023-04-02,1,14,712,9619,41,41180,1,0
24667,23824,2,2023-03-21,1,14,712,9619,41,41181,1,0
24668,23825,1,2023-05-30,1,14,687,9311,40,41182,1,0
24669,23825,1,2023-05-07,1,14,687,9311,40,41183,1,1
24670,23826,1,2023-03-17,1,14,688,9320,42,41185,1,0
24671,23827,2,2023-11-05,1,14,696,9415,42,41187,1,0
24672,23828,1,2023-10-17,1,14,715,9660,40,41188,1,0
24673,23830,1,2023-09-17,1,14,691,9347,42,41190,1,0
24674,23830,1,2023-09-24,1,14,691,9347,42,41191,1,0
24675,23831,1,2023-03-17,1,14,705,9509,42,41193,1,0
24676,23831,1,2023-03-11,1,14,705,9509,42,41194,1,0
24677,23832,1,2023-05-15,1,14,687,9305,41,41195,1,0
24678,23832,1,2023-05-24,1,14,687,9305,41,41196,1,0
24679,23833,1,2023-03-24,1,14,689,9328,40,41197,1,0
24680,23834,2,2023-08-16,1,14,689,9328,40,41198,1,0
24681,23835,1,2023-09-08,1,14,714,9652,41,41200,1,0
24682,23836,1,2023-04-08,1,14,712,9614,42,41202,1,0
24683,23836,1,2023-03-30,1,14,712,9614,42,41203,1,0
24684,23837,1,2023-10-22,1,14,705,9514,40,41205,1,0
24685,23837,1,2023-10-08,1,14,705,9514,40,41206,1,0
24686,23837,1,2023-09-20,1,14,705,9514,40,41208,1,0
24687,23838,1,2023-08-09,1,14,706,9520,41,41209,1,0
24688,23839,1,2023-04-02,1,14,711,9604,42,41211,1,0
24689,23840,1,2023-10-05,1,14,714,9650,40,41212,1,0
24690,23840,1,2023-10-19,1,14,714,9650,40,41213,1,0
24691,23840,1,2023-10-18,1,14,714,9650,40,41214,1,0
24692,23841,1,2023-12-30,1,14,690,9338,42,41217,1,0
24693,23841,1,2023-12-26,1,14,690,9338,42,41218,1,0
24694,23842,1,2024-01-19,1,14,693,9370,41,41219,1,0
24695,23843,1,2023-04-25,1,14,699,9441,41,41221,1,0
24696,23843,1,2023-04-26,1,14,699,9441,41,41222,1,0
24697,23844,1,2023-08-22,1,14,713,9629,40,41226,1,0
24698,23845,1,2023-10-22,1,14,715,9660,41,41227,1,0
24699,23846,1,2023-05-10,1,14,691,9349,40,41229,1,0
24700,23847,1,2023-04-18,1,14,698,9437,41,41230,1,0
24701,23848,1,2023-07-15,1,14,690,9344,41,41232,1,0
24702,23849,2,2023-02-28,1,14,707,9536,41,41233,1,0
24703,23851,2,2023-06-20,1,14,706,9527,40,41235,1,0
24704,23851,1,2023-06-07,1,14,706,9527,40,41236,1,0
24705,23852,1,2023-07-30,1,14,687,9307,41,41237,1,0
24706,23853,2,2023-10-11,1,14,699,9441,40,41238,1,0
24707,23853,1,2023-11-15,1,14,699,9441,40,41239,1,0
24708,23853,1,2023-11-14,1,14,699,9441,40,41240,1,0
24709,23855,1,2023-08-10,1,14,696,9414,40,41243,1,0
24710,23856,2,2023-09-25,1,14,696,9406,41,41245,1,0
24711,23857,1,2023-05-25,1,14,714,9643,41,41247,1,0
24712,23857,1,2023-05-19,1,14,714,9643,41,41249,1,0
24713,23859,1,2023-11-28,1,14,699,9444,40,41251,1,0
24714,23860,2,2023-09-11,1,14,700,9450,41,41252,1,0
24715,23860,1,2023-08-20,1,14,700,9450,41,41253,1,0
24716,23861,1,2023-04-07,1,14,710,9592,40,41254,1,0
24717,23861,1,2023-03-24,1,14,710,9592,40,41255,1,0
24718,23862,1,2023-10-29,1,14,697,9426,42,41260,1,0
24719,23862,1,2023-10-23,1,14,697,9426,42,41261,1,0
24720,23864,1,2023-05-11,1,14,699,9443,41,41263,1,0
24721,23865,1,2023-10-07,1,14,689,9331,42,41264,1,0
24722,23865,1,2023-10-12,1,14,689,9331,42,41265,1,0
24723,23865,1,2023-09-21,1,14,689,9331,42,41266,1,0
24724,23868,1,2023-05-13,1,14,709,9575,42,41270,1,0
24725,23869,1,2023-08-31,1,14,709,9575,40,41271,1,0
24726,23869,1,2023-09-03,1,14,709,9575,40,41272,1,0
24727,23870,2,2023-10-13,1,14,707,9528,42,41275,1,0
24728,23870,1,2023-09-15,1,14,707,9528,42,41277,1,0
24729,23870,1,2023-09-20,1,14,707,9528,42,41278,1,0
24730,23871,1,2023-11-17,1,14,697,9425,40,41279,1,0
24731,23871,1,2023-11-25,1,14,697,9425,40,41282,1,0
24732,23874,1,2023-04-07,1,14,704,9496,41,41285,1,0
24733,23874,1,2023-03-20,1,14,704,9496,41,41286,1,0
24734,23875,2,2023-07-20,1,14,697,9417,42,41287,1,0
24735,23875,1,2023-08-02,1,14,697,9417,42,41288,1,0
24736,23876,1,2023-03-22,1,14,703,9479,42,41289,1,0
24737,23876,1,2023-02-18,1,14,703,9479,42,41290,1,0
24738,23878,1,2023-11-23,1,14,708,9547,40,41293,1,1
24739,23878,1,2023-11-23,1,14,708,9547,40,41294,1,0
24740,23879,1,2023-08-19,1,14,695,9401,40,41296,1,0
24741,23879,1,2023-08-21,1,14,695,9401,40,41297,1,0
24742,23881,1,2023-10-25,1,14,703,9485,41,41300,1,1
24743,23881,1,2023-10-24,1,14,703,9485,41,41301,1,0
24744,23881,1,2023-09-02,1,14,703,9485,41,41303,1,0
24745,23884,1,2023-08-21,1,14,693,9370,42,41306,1,0
24746,23885,1,2023-05-10,1,14,697,9425,40,41308,1,0
24747,23886,1,2023-05-21,1,14,692,9359,40,41310,1,0
24748,23886,1,2023-06-12,1,14,692,9359,40,41311,1,0
24749,23887,1,2023-12-11,1,14,714,9644,42,41313,1,0
24750,23888,1,2023-12-29,1,14,708,9549,41,41314,1,0
24751,23890,1,2023-03-24,1,14,709,9561,42,41317,1,0
24752,23891,1,2023-12-20,1,14,701,9468,41,41318,1,0
24753,23892,1,2023-09-15,1,14,715,9675,42,41319,1,0
24754,23892,1,2023-10-01,1,14,715,9675,42,41320,1,0
24755,23892,1,2023-09-08,1,14,715,9675,42,41321,1,0
24756,23894,1,2024-01-03,1,14,709,9573,40,41324,1,0
24757,23894,1,2023-12-06,1,14,709,9573,40,41325,1,0
24758,23895,1,2023-07-16,1,14,714,9644,41,41327,1,0
24759,23895,1,2023-07-09,1,14,714,9644,41,41328,1,0
24760,23896,1,2023-05-27,1,14,702,9476,40,41330,1,0
24761,23897,1,2023-05-20,1,14,708,9558,42,41331,1,0
24762,23899,1,2023-10-13,1,14,708,9552,42,41334,1,0
24763,23899,1,2023-11-17,1,14,708,9552,42,41335,1,0
24764,23899,1,2023-10-23,1,14,708,9552,42,41336,1,0
24765,23900,1,2023-11-10,1,14,709,9569,42,41338,1,0
24766,23901,1,2023-11-09,1,14,703,9478,41,41339,1,0
24767,23902,1,2023-10-20,1,14,690,9338,41,41341,1,0
24768,23902,2,2023-10-08,1,14,690,9338,41,41342,1,0
24769,23903,1,2023-09-22,1,14,709,9574,40,41344,1,0
24770,23904,1,2025-01-02,1,14,706,9521,41,41346,1,0
24771,23907,1,2025-01-28,1,14,704,9496,40,41351,1,0
24772,23907,1,2025-01-22,1,14,704,9496,40,41352,1,0
24773,23908,1,2024-03-08,1,14,712,9617,40,41353,1,0
24774,23909,1,2024-07-23,1,14,711,9596,40,41354,1,0
24775,23911,1,2024-09-09,1,14,688,9322,42,41357,1,0
24776,23912,1,2025-01-14,1,14,716,9685,41,41358,1,0
24777,23913,1,2025-01-01,1,14,696,9409,42,41360,1,0
24778,23915,1,2024-03-21,1,14,713,9632,41,41364,1,0
24779,23916,1,2024-04-21,1,14,692,9363,41,41365,1,0
24780,23917,1,2024-04-10,1,14,693,9379,41,41367,1,0
24781,23919,1,2024-11-24,1,14,700,9451,40,41370,1,0
24782,23920,1,2024-04-17,1,14,696,9416,42,41371,1,0
24783,23921,1,2024-06-01,1,14,689,9326,41,41373,1,0
24784,23922,1,2024-04-17,1,14,689,9329,40,41374,1,0
24785,23923,2,2024-01-15,1,14,703,9485,42,41375,1,0
24786,23923,1,2024-02-02,1,14,703,9485,42,41376,1,0
24787,23923,2,2024-02-28,1,14,703,9485,42,41378,1,0
24788,23926,1,2024-12-27,1,14,701,9462,40,41382,1,0
24789,23929,1,2025-01-10,1,14,711,9604,42,41385,1,0
24790,23929,1,2024-12-29,1,14,711,9604,42,41386,1,0
24791,23931,1,2024-09-28,1,14,695,9400,42,41390,1,0
24792,23932,1,2024-09-19,1,14,701,9464,40,41393,1,0
24793,23932,1,2024-09-11,1,14,701,9464,40,41394,1,0
24794,23932,1,2024-08-26,1,14,701,9464,40,41395,1,0
24795,23934,1,2024-11-09,1,14,707,9528,40,41398,1,0
24796,23934,1,2024-10-21,1,14,707,9528,40,41399,1,0
24797,23935,1,2024-06-22,1,14,704,9493,41,41401,1,0
24798,23937,1,2024-10-08,1,14,703,9489,41,41403,1,0
24799,23937,2,2024-11-19,1,14,703,9489,41,41405,1,0
24800,23938,1,2024-12-20,1,14,695,9399,41,41406,1,0
24801,23938,1,2024-12-21,1,14,695,9399,41,41407,1,0
24802,23938,1,2025-01-09,1,14,695,9399,41,41409,1,0
24803,23939,2,2024-09-02,1,14,696,9407,40,41411,1,0
24804,23940,1,2024-07-03,1,14,691,9347,40,41412,1,0
24805,23942,1,2024-09-30,1,14,710,9577,42,41415,1,0
24806,23945,1,2024-04-18,1,14,715,9668,41,41418,1,0
24807,23945,1,2024-04-21,1,14,715,9668,41,41419,1,0
24808,23947,1,2024-05-15,1,14,710,9581,40,41421,1,0
24809,23948,2,2024-04-30,1,14,695,9403,41,41422,1,0
24810,23948,1,2024-06-23,1,14,695,9403,41,41423,1,0
24811,23949,1,2024-07-28,1,14,707,9533,41,41425,1,0
24812,23952,1,2024-05-25,1,14,708,9544,40,41431,1,0
24813,23954,1,2024-06-25,1,14,697,9425,40,41433,1,0
24814,23955,1,2024-02-22,1,14,691,9346,41,41434,1,0
24815,23956,1,2024-10-08,1,14,712,9621,42,41435,1,0
24816,23957,1,2024-11-21,1,14,695,9402,42,41436,1,0
24817,23958,2,2024-12-06,1,14,696,9406,40,41437,1,0
24818,23959,2,2024-10-07,1,14,695,9392,42,41438,1,0
24819,23961,1,2024-05-25,1,14,690,9340,42,41440,1,0
24820,23962,1,2024-01-25,1,14,690,9343,42,41441,1,0
24821,23963,1,2024-06-17,1,14,705,9504,41,41442,1,0
24822,23964,1,2024-03-30,1,14,700,9455,40,41443,1,0
24823,23967,1,2024-10-09,1,14,695,9399,41,41448,1,1
24824,23967,1,2024-11-04,1,14,695,9399,41,41450,1,0
24825,23968,2,2024-10-29,1,14,695,9402,42,41451,1,0
24826,23969,1,2024-10-10,1,14,696,9409,41,41454,1,0
24827,23970,1,2024-04-07,1,14,714,9653,41,41455,1,0
24828,23973,1,2024-03-01,1,14,687,9316,40,41459,1,0
24829,23974,1,2024-07-08,1,14,714,9655,40,41460,1,1
24830,23976,2,2024-03-24,1,14,692,9368,40,41462,1,0
24831,23977,1,2024-09-22,1,14,700,9448,41,41463,1,0
24832,23977,1,2024-08-08,1,14,700,9448,41,41464,1,0
24833,23979,1,2024-03-08,1,14,688,9321,42,41467,1,0
24834,23979,1,2024-03-12,1,14,688,9321,42,41468,1,0
24835,23979,1,2024-03-14,1,14,688,9321,42,41469,1,0
24836,23980,2,2024-04-05,1,14,711,9602,42,41471,1,0
24837,23982,1,2024-12-13,1,14,701,9469,41,41475,1,0
24838,23984,1,2024-04-21,1,14,716,9683,42,41479,1,0
24839,23985,2,2024-10-04,1,14,709,9562,41,41480,1,0
24840,23986,2,2024-12-24,1,14,702,9471,40,41481,1,0
24841,23986,1,2024-11-30,1,14,702,9471,40,41482,1,0
24842,23987,2,2024-06-17,1,14,704,9497,41,41483,1,0
24843,23990,1,2024-10-26,1,14,715,9673,42,41486,1,0
24844,23991,1,2024-10-22,1,14,706,9525,40,41487,1,0
24845,23992,1,2024-07-19,1,14,693,9378,40,41488,1,0
24846,23993,1,2024-06-28,1,14,700,9450,41,41489,1,1
24847,23994,2,2024-07-14,1,14,707,9531,40,41490,1,0
24848,23996,2,2024-12-07,1,14,708,9548,41,41495,1,0
24849,23997,1,2024-08-06,1,14,715,9662,41,41497,1,0
24850,23997,1,2024-08-26,1,14,715,9662,41,41498,1,0
24851,23998,2,2024-06-20,1,14,696,9414,41,41499,1,0
24852,23999,1,2024-08-19,1,14,711,9607,40,41500,1,0
24853,24001,1,2024-04-27,1,14,694,9384,42,41502,1,0
24854,24003,1,2024-10-04,1,14,711,9606,41,41505,1,0
24855,24003,1,2024-09-24,1,14,711,9606,41,41506,1,0
24856,24003,1,2024-08-24,1,14,711,9606,41,41507,1,0
24857,24004,2,2024-08-09,1,14,714,9654,40,41509,1,0
24858,24005,1,2024-10-07,1,14,715,9669,41,41511,1,0
24859,24006,1,2024-06-29,1,14,713,9632,40,41512,1,0
24860,24007,1,2024-09-13,1,14,700,9454,42,41513,1,0
