CSID,CaseMasterID,csdate,cstype,PolicePersonID
18692,20386,2024-04-21 04:04:00,A,8219
18693,20387,2023-05-11 12:07:00,C,8354
18694,20388,2023-05-15 00:33:00,A,8299
18695,20389,2024-01-28 04:51:00,C,8342
18696,20390,2023-11-15 00:44:00,C,8288
18697,20391,2024-02-17 17:41:00,C,8113
18698,20392,2024-03-16 22:44:00,A,8304
18699,20393,2024-01-28 01:45:00,C,8049
18700,20394,2024-02-04 22:32:00,A,8400
18701,20395,2024-07-07 19:29:00,C,7968
18702,20396,2024-04-03 00:30:00,C,8343
18703,20397,2024-03-28 09:53:00,C,8092
18704,20398,2023-12-08 18:32:00,C,8099
18705,20399,2024-06-18 23:31:00,C,7994
18706,20400,2023-09-10 04:15:00,A,8292
18707,20401,2024-03-22 04:49:00,C,8207
18708,20402,2023-11-02 01:54:00,C,7964
18709,20403,2023-03-29 20:34:00,A,8196
18710,20404,2024-04-16 22:28:00,A,8041
18711,20405,2023-08-14 07:27:00,B,8051
18712,20406,2023-08-05 00:49:00,A,8213
18713,20407,2024-10-16 10:17:00,A,8220
18714,20408,2023-11-28 03:31:00,C,8324
18715,20409,2023-04-30 20:32:00,C,8138
18716,20410,2023-11-29 04:23:00,C,7970
18717,20411,2024-03-10 01:30:00,A,8094
18718,20412,2024-06-07 20:46:00,B,8345
18719,20413,2024-05-22 02:22:00,A,8046
18720,20414,2023-06-11 20:43:00,A,8099
18721,20415,2024-05-11 22:42:00,C,8156
18722,20416,2024-05-15 08:28:00,A,8059
18723,20417,2023-11-10 09:53:00,A,8293
18724,20418,2023-06-27 03:54:00,C,8218
18725,20419,2023-09-06 13:32:00,A,8064
18726,20420,2023-08-12 07:07:00,C,8283
18727,20421,2023-12-03 04:52:00,C,8263
18728,20422,2024-04-29 08:08:00,A,8161
18729,20423,2023-11-07 04:49:00,A,8024
18730,20424,2023-07-04 17:15:00,A,8191
18731,20425,2024-01-18 20:31:00,A,8049
18732,20426,2024-02-21 18:29:00,C,8337
18733,20427,2023-05-03 23:25:00,C,8208
18734,20428,2023-09-30 04:09:00,C,8358
18735,20429,2023-12-26 22:22:00,A,8320
18736,20430,2023-06-27 03:18:00,B,8242
18737,20431,2024-03-10 06:34:00,A,7980
18738,20432,2023-08-22 01:12:00,C,8097
18739,20433,2024-04-26 09:32:00,C,8206
18740,20434,2023-07-02 07:02:00,A,8021
18741,20435,2023-04-03 12:30:00,A,8324
18742,20436,2023-12-14 20:22:00,A,8171
18743,20437,2023-10-29 05:08:00,A,8242
18744,20438,2023-12-26 23:56:00,C,8079
18745,20439,2023-10-03 20:39:00,A,8335
18746,20440,2023-07-07 15:56:00,C,8313
18747,20441,2023-11-13 10:57:00,C,8095
18748,20442,2024-03-14 23:14:00,A,8200
18749,20443,2023-04-25 01:17:00,C,8399
18750,20444,2024-04-01 00:17:00,C,8315
18751,20445,2023-12-06 06:09:00,C,8347
18752,20446,2023-08-26 06:31:00,C,8283
18753,20447,2024-01-02 02:30:00,A,8079
18754,20448,2023-08-25 05:37:00,B,8067
18755,20449,2023-10-25 20:05:00,C,8304
18756,20450,2023-11-20 16:03:00,C,8270
18757,20451,2024-01-14 14:11:00,C,8331
18758,20452,2024-07-16 04:10:00,C,8006
18759,20453,2023-12-06 08:21:00,A,8293
18760,20454,2024-03-06 21:35:00,A,8094
18761,20455,2024-04-09 18:55:00,A,8014
18762,20456,2024-01-11 16:15:00,A,8239
18763,20457,2024-07-17 06:28:00,A,8068
18764,20458,2024-01-18 01:23:00,C,8395
18765,20459,2024-02-01 10:13:00,C,8390
18766,20460,2023-07-17 22:06:00,A,8188
18767,20461,2023-11-06 12:09:00,A,8159
18768,20462,2023-05-03 02:55:00,A,8137
18769,20463,2023-12-16 20:33:00,A,8352
18770,20464,2023-07-30 09:56:00,C,8078
18771,20465,2024-02-03 09:46:00,A,8343
18772,20466,2023-03-26 16:29:00,A,8325
18773,20467,2024-02-17 13:25:00,A,8381
18774,20468,2023-07-18 17:57:00,C,8134
18775,20469,2023-04-30 04:37:00,C,8217
18776,20470,2023-09-12 13:01:00,B,8391
18777,20471,2023-10-23 06:23:00,A,8385
18778,20472,2024-06-28 01:36:00,A,8339
18779,20473,2023-08-10 12:15:00,C,8045
18780,20474,2023-07-26 10:35:00,C,8056
18781,20475,2024-03-12 06:57:00,B,8199
18782,20476,2024-09-05 16:47:00,A,8005
18783,20477,2024-05-22 16:28:00,C,8085
18784,20478,2024-10-10 00:48:00,A,8325
18785,20479,2024-05-10 03:18:00,A,8056
18786,20480,2025-01-24 14:36:00,A,8239
18787,20481,2025-01-25 22:06:00,A,8341
18788,20482,2024-05-31 13:14:00,A,8217
18789,20483,2024-11-23 12:43:00,B,8175
18790,20484,2024-07-08 23:08:00,C,8188
18791,20485,2024-11-15 03:02:00,A,8109
18792,20486,2024-09-25 03:42:00,A,8055
18793,20487,2025-07-05 22:03:00,A,8080
18794,20488,2024-09-14 05:05:00,A,8070
18795,20489,2025-07-14 16:25:00,A,8336
18796,20490,2024-09-16 11:22:00,C,8179
18797,20491,2024-12-22 09:24:00,A,8229
18798,20492,2025-02-26 02:36:00,A,7962
18799,20493,2025-04-27 22:01:00,C,8185
18800,20494,2024-11-10 15:26:00,A,8301
18801,20495,2025-01-16 23:29:00,A,8218
18802,20496,2024-11-26 02:37:00,C,8102
18803,20497,2025-03-22 02:57:00,A,8231
18804,20498,2024-06-15 01:45:00,C,8341
18805,20499,2025-04-10 00:32:00,A,8334
18806,20500,2024-06-12 04:48:00,C,8372
18807,20501,2024-08-22 19:30:00,C,8277
18808,20502,2024-09-15 10:46:00,A,8252
18809,20503,2024-12-08 07:12:00,A,8075
18810,20504,2024-09-26 02:09:00,C,8120
18811,20505,2024-11-20 06:41:00,B,8298
18812,20506,2024-06-23 14:46:00,C,8112
18813,20507,2025-06-20 04:58:00,C,8378
18814,20508,2025-02-26 13:04:00,A,8399
18815,20509,2024-08-05 01:19:00,A,8202
18816,20510,2024-11-17 02:13:00,B,8331
18817,20511,2024-07-10 07:44:00,A,8133
18818,20512,2025-06-23 00:29:00,A,8393
18819,20513,2025-04-12 02:57:00,C,8057
18820,20514,2024-12-17 02:30:00,C,7988
18821,20515,2024-04-19 07:25:00,A,8357
18822,20516,2025-03-01 03:22:00,A,8283
18823,20517,2025-01-27 02:16:00,C,8181
18824,20518,2024-10-23 10:18:00,C,8359
18825,20519,2024-12-31 07:50:00,A,8120
18826,20520,2024-10-23 19:02:00,C,8336
18827,20521,2024-02-21 22:57:00,C,8314
18828,20522,2024-08-03 07:51:00,A,8148
18829,20523,2024-08-02 01:22:00,C,8347
18830,20524,2025-05-20 02:30:00,C,8382
18831,20525,2025-01-20 19:42:00,C,7985
18832,20526,2025-06-18 13:52:00,C,8169
18833,20527,2025-06-20 07:55:00,C,8253
18834,20528,2025-07-27 14:03:00,A,8216
18835,20529,2024-10-06 12:28:00,C,8188
18836,20530,2025-04-06 03:29:00,A,8390
18837,20531,2024-11-23 12:39:00,A,8177
18838,20532,2024-12-22 01:27:00,C,8338
18839,20533,2025-07-13 22:57:00,C,8330
18840,20534,2025-02-26 21:11:00,C,8117
18841,20535,2024-08-02 20:31:00,A,8121
18842,20536,2025-08-06 21:50:00,C,7999
18843,20537,2025-07-30 00:59:00,A,8102
18844,20538,2024-06-20 16:40:00,C,8343
18845,20539,2024-06-25 05:11:00,A,8372
18846,20540,2025-04-20 16:23:00,C,8264
18847,20541,2024-04-09 04:40:00,A,8302
18848,20542,2024-07-01 03:35:00,A,8213
18849,20543,2024-09-30 07:50:00,C,8206
18850,20544,2024-09-26 22:09:00,A,8232
18851,20545,2024-12-28 00:52:00,A,8128
18852,20546,2024-04-17 10:47:00,A,8352
18853,20547,2025-02-03 09:28:00,A,8120
18854,20548,2025-03-02 17:16:00,B,8177
18855,20549,2025-03-20 22:28:00,A,8325
18856,20550,2025-02-03 11:40:00,A,8215
18857,20551,2024-11-09 11:40:00,A,7992
18858,20552,2025-06-05 16:49:00,A,7969
18859,20553,2025-06-21 12:53:00,A,8235
18860,20554,2025-01-04 13:55:00,C,8192
18861,20555,2024-08-12 07:31:00,A,8070
18862,20556,2024-09-14 08:27:00,A,8115
18863,20557,2025-02-02 22:50:00,C,8266
18864,20558,2025-03-27 15:29:00,A,8133
18865,20559,2024-11-05 09:33:00,A,8133
18866,20560,2024-05-13 08:20:00,C,8314
18867,20561,2025-07-04 22:58:00,C,8386
18868,20562,2024-12-26 14:28:00,A,8121
18869,20563,2025-01-14 19:39:00,C,8353
18870,20564,2024-08-15 05:19:00,C,8050
18871,20565,2025-01-04 21:40:00,C,8401
18872,20566,2025-02-06 01:30:00,C,8370
18873,20567,2024-10-22 05:18:00,A,8082
18874,20568,2025-08-07 03:31:00,A,8010
18875,20569,2024-04-09 14:46:00,A,8349
18876,20570,2024-08-28 07:52:00,C,8160
18877,20571,2025-08-15 11:06:00,A,8230
18878,20572,2024-05-21 01:38:00,A,8407
18879,20573,2024-08-20 09:26:00,A,7989
18880,20574,2024-04-22 07:07:00,A,8368
18881,20575,2025-07-04 17:59:00,B,8191
18882,20576,2025-03-09 06:01:00,A,8370
18883,20577,2025-02-16 13:42:00,A,8298
18884,20578,2024-03-31 05:13:00,B,8284
18885,20579,2025-08-07 05:58:00,A,8011
18886,20580,2025-05-26 13:32:00,A,8167
18887,20581,2024-10-11 04:41:00,A,8314
18888,20582,2024-10-02 12:28:00,C,8276
18889,20583,2025-03-21 17:40:00,C,8322
18890,20584,2024-07-14 03:43:00,A,8301
18891,20585,2025-08-23 18:28:00,C,7958
18892,20586,2025-07-11 11:52:00,C,8355
18893,20587,2025-01-25 10:14:00,A,8305
18894,20588,2024-08-31 02:11:00,B,8374
18895,20589,2025-02-25 04:14:00,C,8177
18896,20590,2024-09-15 01:33:00,A,8403
18897,20591,2025-01-10 05:02:00,C,8030
18898,20592,2025-03-23 08:30:00,C,8113
18899,20593,2024-11-02 18:38:00,C,8218
18900,20594,2025-04-09 15:03:00,C,7991
18901,20595,2024-05-26 20:08:00,A,8129
18902,20596,2025-05-17 01:36:00,C,8258
18903,20597,2024-11-20 19:47:00,A,8034
18904,20598,2025-06-23 03:30:00,A,8327
18905,20599,2024-09-10 00:09:00,A,7961
18906,20600,2024-12-13 02:17:00,C,8286
18907,20601,2025-01-15 02:39:00,A,8016
18908,20602,2025-01-21 04:04:00,C,8225
18909,20603,2024-12-07 01:21:00,A,8286
18910,20604,2024-07-09 22:56:00,A,8132
18911,20605,2025-04-24 21:30:00,C,8107
18912,20606,2025-02-12 08:57:00,C,8189
18913,20607,2025-01-13 04:39:00,A,7958
18914,20608,2025-04-06 19:03:00,A,8045
18915,20609,2025-06-03 16:41:00,A,8348
18916,20610,2025-01-23 15:00:00,A,8202
18917,20611,2025-06-17 19:22:00,A,8197
18918,20612,2025-03-08 03:10:00,A,8313
18919,20613,2024-11-26 10:11:00,C,8169
18920,20614,2025-03-02 15:31:00,A,7987
18921,20615,2024-05-09 18:27:00,A,8330
18922,20616,2024-06-08 10:42:00,C,8233
18923,20617,2024-05-09 12:37:00,A,8086
18924,20618,2024-05-03 02:15:00,A,8244
18925,20619,2025-01-20 04:03:00,B,8026
18926,20620,2024-12-26 23:03:00,A,8251
18927,20621,2024-10-07 16:34:00,A,8160
18928,20622,2025-04-09 23:29:00,A,7966
18929,20623,2024-05-26 01:13:00,A,8020
18930,20624,2025-01-27 09:43:00,A,8051
18931,20625,2024-09-28 19:34:00,A,8080
18932,20626,2024-09-02 21:02:00,C,7987
18933,20627,2025-06-20 08:10:00,A,8297
18934,20628,2025-02-28 10:41:00,A,8066
18935,20629,2024-04-19 04:46:00,A,8309
18936,20630,2024-11-07 18:27:00,A,8013
18937,20631,2025-05-31 10:18:00,C,8364
18938,20632,2024-07-29 00:25:00,C,8344
18939,20633,2025-01-18 23:06:00,A,8361
18940,20634,2024-08-22 03:29:00,B,8327
18941,20635,2024-11-20 16:08:00,A,8065
18942,20636,2025-05-14 12:10:00,A,8147
18943,20637,2024-12-14 11:35:00,A,8394
18944,20638,2025-06-07 12:53:00,A,8089
18945,20639,2025-04-05 08:18:00,A,8344
18946,20640,2025-01-13 17:18:00,A,8279
18947,20641,2025-04-08 18:55:00,C,8288
18948,20642,2025-07-07 07:35:00,A,8200
18949,20643,2024-11-13 02:47:00,B,8225
18950,20644,2024-11-23 20:50:00,C,8375
18951,20645,2024-04-14 05:29:00,C,8263
18952,20646,2025-06-03 11:14:00,A,8407
18953,20647,2024-10-17 01:51:00,C,7967
18954,20648,2024-03-11 18:29:00,C,8180
18955,20649,2025-01-14 06:56:00,A,8232
18956,20650,2025-02-14 05:29:00,C,7976
18957,20651,2024-06-10 16:02:00,A,7982
18958,20652,2025-09-29 07:55:00,C,8002
18959,20653,2024-07-15 09:59:00,C,8003
18960,20654,2024-09-01 01:03:00,C,8071
18961,20655,2024-04-25 23:25:00,A,8255
18962,20656,2024-10-25 04:14:00,A,8102
18963,20657,2025-07-14 17:35:00,A,8284
18964,20658,2025-06-18 22:51:00,C,8070
18965,20659,2025-03-25 10:18:00,A,8126
18966,20660,2025-04-26 07:13:00,C,8358
18967,20661,2024-05-23 14:02:00,C,8088
18968,20662,2025-03-27 00:15:00,A,8119
18969,20663,2025-02-14 12:16:00,C,8156
18970,20664,2024-10-26 13:22:00,C,8177
18971,20665,2025-04-08 23:44:00,C,8160
18972,20666,2024-08-27 15:03:00,B,8194
18973,20667,2025-01-02 20:42:00,B,8162
18974,20668,2025-05-03 02:40:00,C,8186
18975,20669,2025-02-10 23:31:00,C,8251
18976,20670,2024-03-23 04:05:00,C,8314
18977,20671,2025-06-29 04:35:00,A,8028
18978,20672,2024-09-21 22:01:00,A,8010
18979,20673,2024-12-11 04:02:00,C,8288
18980,20674,2025-03-11 13:53:00,A,8399
18981,20675,2025-07-22 01:31:00,C,8323
18982,20676,2024-07-10 03:32:00,A,8385
18983,20677,2025-07-27 09:42:00,C,8384
18984,20678,2025-03-23 21:07:00,C,8150
18985,20679,2024-11-12 02:27:00,C,8369
18986,20680,2025-04-12 17:04:00,A,8130
18987,20681,2025-02-02 21:23:00,A,8354
18988,20682,2025-09-09 11:25:00,B,8206
18989,20683,2024-12-14 18:59:00,A,8113
18990,20684,2025-02-20 19:03:00,A,8285
18991,20685,2025-03-08 03:11:00,A,8026
18992,20686,2024-12-26 13:03:00,C,8100
18993,20687,2025-06-20 20:05:00,A,8179
18994,20688,2025-06-24 07:56:00,A,8358
18995,20689,2024-08-29 17:13:00,C,8132
18996,20690,2025-03-22 04:50:00,A,8159
18997,20691,2024-11-28 04:02:00,A,8120
18998,20692,2024-08-27 07:39:00,A,8261
18999,20693,2024-09-27 07:47:00,A,8296
19000,20694,2025-06-11 04:11:00,C,8105
19001,20695,2025-06-19 06:56:00,A,8334
19002,20696,2025-07-26 18:46:00,C,8360
19003,20697,2024-09-20 06:03:00,A,8197
19004,20698,2025-02-15 20:32:00,C,8055
19005,20699,2025-09-02 01:05:00,A,8336
19006,20700,2024-04-06 19:54:00,A,8317
19007,20701,2024-09-04 14:48:00,B,8315
19008,20702,2025-03-18 01:19:00,A,8088
19009,20703,2025-05-07 03:12:00,C,8270
19010,20704,2025-05-12 02:26:00,C,8397
19011,20705,2024-02-11 19:28:00,C,7997
19012,20706,2025-04-05 03:13:00,C,7998
19013,20707,2025-01-23 02:11:00,A,8227
19014,20708,2025-07-02 18:58:00,C,8398
19015,20709,2025-04-09 18:39:00,A,8396
19016,20710,2024-08-09 22:01:00,C,8408
19017,20711,2025-05-28 09:44:00,A,8023
19018,20712,2024-08-16 09:26:00,C,8192
19019,20713,2025-03-27 07:50:00,C,8120
19020,20714,2024-09-29 01:59:00,A,8256
19021,20715,2025-02-25 00:03:00,A,8026
19022,20716,2024-12-22 19:25:00,A,8147
19023,20717,2025-02-03 03:47:00,A,8373
19024,20718,2025-05-11 01:37:00,A,8229
19025,20719,2024-03-29 02:14:00,C,8341
19026,20720,2025-02-22 15:52:00,A,8037
19027,20721,2024-12-22 16:04:00,A,8036
19028,20722,2025-02-15 06:53:00,A,8300
19029,20723,2024-12-20 17:47:00,A,8284
19030,20724,2024-12-23 23:49:00,A,8229
19031,20725,2024-08-28 17:47:00,A,8203
19032,20726,2025-05-09 02:19:00,A,8180
19033,20727,2024-10-14 08:55:00,C,7990
19034,20728,2024-07-30 01:23:00,A,8007
19035,20729,2024-08-11 19:38:00,A,8125
19036,20730,2024-11-20 08:49:00,C,8236
19037,20731,2025-07-15 04:27:00,A,8079
19038,20732,2025-03-31 08:24:00,A,8362
19039,20733,2024-11-24 13:10:00,A,8277
19040,20734,2024-09-05 23:56:00,C,8339
19041,20735,2024-10-16 19:45:00,A,7983
19042,20736,2025-02-17 14:14:00,A,8280
19043,20737,2025-05-28 09:40:00,A,8337
19044,20738,2024-09-26 14:27:00,A,8280
19045,20739,2025-09-24 20:56:00,A,8258
19046,20740,2025-01-12 02:45:00,A,8233
19047,20741,2024-09-04 02:47:00,A,8185
19048,20742,2024-10-22 04:30:00,B,7966
19049,20743,2024-12-20 08:16:00,C,8203
19050,20744,2024-11-21 01:17:00,A,8228
19051,20745,2024-10-22 23:16:00,A,8008
19052,20746,2024-10-02 12:50:00,A,8246
19053,20747,2024-12-10 08:09:00,A,8315
19054,20748,2024-07-05 01:01:00,A,8103
19055,20749,2024-11-13 16:02:00,A,8146
19056,20750,2025-02-28 17:59:00,A,8055
19057,20751,2025-01-15 14:52:00,A,8124
19058,20752,2025-10-11 18:15:00,A,8402
19059,20753,2025-01-27 03:16:00,A,8200
19060,20754,2024-11-02 02:28:00,C,8168
19061,20755,2024-04-16 04:44:00,C,8232
19062,20756,2025-03-25 05:14:00,A,8403
19063,20757,2025-05-03 20:34:00,C,8341
19064,20758,2024-11-17 03:50:00,A,8079
19065,20759,2024-09-23 01:11:00,B,7976
19066,20760,2024-08-24 10:24:00,C,8127
19067,20761,2024-04-13 09:51:00,A,8342
19068,20762,2024-10-21 01:41:00,A,8117
19069,20763,2024-09-08 01:35:00,C,8008
19070,20764,2025-07-11 03:23:00,A,8052
19071,20765,2024-10-12 17:53:00,B,8339
19072,20766,2025-07-21 19:05:00,C,8145
19073,20767,2025-03-25 08:15:00,A,8106
19074,20768,2024-11-17 05:24:00,A,8074
19075,20769,2024-09-16 23:32:00,A,8396
19076,20770,2025-07-10 20:38:00,C,7975
19077,20771,2024-10-31 12:21:00,C,8260
19078,20772,2025-04-17 22:46:00,C,8312
19079,20773,2024-07-20 20:35:00,A,8265
19080,20774,2025-03-20 23:42:00,A,8215
19081,20775,2025-02-03 01:42:00,A,8030
19082,20776,2024-08-09 12:04:00,C,8364
19083,20777,2025-01-09 23:53:00,A,8184
19084,20778,2024-10-17 06:08:00,A,8042
19085,20779,2024-06-29 21:14:00,B,8168
19086,20780,2024-08-05 22:31:00,C,8315
19087,20781,2025-06-18 21:53:00,A,8128
19088,20782,2025-05-14 07:50:00,A,8195
19089,20783,2024-07-14 17:30:00,A,8387
19090,20784,2024-05-13 17:54:00,A,8221
19091,20785,2025-01-19 22:39:00,C,8342
19092,20786,2025-04-13 11:04:00,A,8213
19093,20787,2025-04-07 03:51:00,C,8180
19094,20788,2025-08-19 15:45:00,C,8010
19095,20789,2025-03-13 15:26:00,A,8320
19096,20790,2025-02-06 11:41:00,A,8244
19097,20791,2024-07-25 02:14:00,C,8319
19098,20792,2025-03-24 11:21:00,A,8027
19099,20793,2025-02-22 06:32:00,C,8148
19100,20794,2025-06-08 02:52:00,C,8233
19101,20795,2024-07-17 06:14:00,C,8380
19102,20796,2024-07-25 04:45:00,A,8218
19103,20797,2024-10-17 07:48:00,C,8209
19104,20798,2024-08-13 02:12:00,A,8001
19105,20799,2024-10-06 04:57:00,A,8240
19106,20800,2025-01-05 12:21:00,A,8389
19107,20801,2024-11-24 03:23:00,A,8216
19108,20802,2024-11-25 15:36:00,A,8397
19109,20803,2024-12-15 08:20:00,C,7996
19110,20804,2024-09-26 16:21:00,C,8394
19111,20805,2024-10-18 20:24:00,C,8162
19112,20806,2024-07-09 20:38:00,A,8189
19113,20807,2024-05-11 11:28:00,C,8235
19114,20808,2024-12-02 03:16:00,A,8265
19115,20809,2024-07-19 21:17:00,A,8204
19116,20810,2025-01-21 08:57:00,C,8049
19117,20811,2024-09-29 12:54:00,C,7989
19118,20812,2024-06-26 01:50:00,C,8036
19119,20813,2024-10-26 01:42:00,C,8011
19120,20814,2025-04-15 04:51:00,A,7971
19121,20815,2024-07-10 08:09:00,C,8079
19122,20816,2025-05-04 21:47:00,C,8065
19123,20817,2024-12-31 15:55:00,A,7991
19124,20818,2024-11-09 12:16:00,B,8401
19125,20819,2025-05-28 05:28:00,A,7961
19126,20820,2024-10-25 11:16:00,A,7980
19127,20821,2024-07-02 03:09:00,C,8109
19128,20822,2025-03-16 20:12:00,A,8375
19129,20823,2024-07-27 06:29:00,A,8351
19130,20824,2024-10-13 00:18:00,A,8180
19131,20825,2024-11-29 03:11:00,A,8316
19132,20826,2025-03-30 01:04:00,C,8182
19133,20827,2024-10-04 00:46:00,A,8219
19134,20828,2024-09-12 04:55:00,A,7994
19135,20829,2025-02-26 02:53:00,A,8230
19136,20830,2024-07-25 22:50:00,A,8063
19137,20831,2025-02-16 02:16:00,A,8055
19138,20832,2024-07-18 22:56:00,A,8124
19139,20833,2025-03-26 02:34:00,A,8396
19140,20834,2024-07-14 03:52:00,C,8017
19141,20835,2025-10-10 12:50:00,A,8119
19142,20836,2024-06-15 18:52:00,C,8050
19143,20837,2025-01-11 04:50:00,C,8214
19144,20838,2024-11-30 09:33:00,A,8386
19145,20839,2025-02-28 09:42:00,C,8333
19146,20840,2024-08-26 09:46:00,A,8191
19147,20841,2024-06-14 22:02:00,A,8316
19148,20842,2024-08-30 06:45:00,A,8406
19149,20843,2024-12-20 05:38:00,A,8077
19150,20844,2025-10-12 01:22:00,C,8083
19151,20845,2025-04-01 08:54:00,C,8186
19152,20846,2025-01-05 04:10:00,A,8148
19153,20847,2024-10-29 22:21:00,A,8308
19154,20848,2024-12-09 10:39:00,B,8028
19155,20849,2025-02-14 04:17:00,C,8005
19156,20850,2025-05-31 00:35:00,C,8344
19157,20851,2024-11-26 16:34:00,C,8315
19158,20852,2024-12-28 04:46:00,B,8194
19159,20853,2024-07-25 10:38:00,C,8248
19160,20854,2024-09-30 00:05:00,C,8347
19161,20855,2024-02-27 20:45:00,A,8400
19162,20856,2024-12-16 07:14:00,A,8358
19163,20857,2026-03-12 21:19:00,C,8212
19164,20858,2026-03-29 07:10:00,A,8029
19165,20859,2025-12-22 23:48:00,C,8247
19166,20861,2025-10-06 06:55:00,C,8244
19167,20862,2026-04-10 23:45:00,C,8092
19168,20863,2026-01-17 13:07:00,A,8176
19169,20864,2025-07-02 00:30:00,C,8154
19170,20866,2025-11-03 02:39:00,A,8218
19171,20867,2025-09-13 15:09:00,C,8188
19172,20868,2026-02-25 00:54:00,C,7997
19173,20869,2025-09-02 09:54:00,C,8244
19174,20870,2026-02-12 19:47:00,A,8178
19175,20872,2025-06-21 14:03:00,B,8398
19176,20873,2026-05-08 15:52:00,A,7988
19177,20874,2026-01-25 06:24:00,B,7974
19178,20875,2025-09-26 01:12:00,C,8082
19179,20876,2025-12-11 06:41:00,A,7996
19180,20877,2025-07-09 16:33:00,A,8199
19181,20878,2025-10-09 20:41:00,A,7974
19182,20879,2025-06-24 22:52:00,C,8237
19183,20880,2025-11-21 20:28:00,A,8206
19184,20881,2025-07-06 03:38:00,C,8119
19185,20882,2025-08-15 16:51:00,C,8102
19186,20883,2025-07-24 01:24:00,A,8028
19187,20884,2026-03-12 07:27:00,A,8387
19188,20885,2026-03-03 20:03:00,C,7994
19189,20886,2026-03-20 01:15:00,A,8063
19190,20888,2025-08-05 22:53:00,A,8196
19191,20889,2025-12-01 02:26:00,C,8367
19192,20890,2026-02-08 11:40:00,C,8093
19193,20892,2025-12-19 23:28:00,C,8283
19194,20894,2025-06-24 23:17:00,B,8025
19195,20899,2025-11-05 02:32:00,A,8257
19196,20901,2025-10-08 19:01:00,C,8314
19197,20902,2025-11-06 07:53:00,C,8157
19198,20903,2025-11-13 03:23:00,C,8146
19199,20904,2026-02-18 01:03:00,A,8263
19200,20905,2025-08-18 05:24:00,A,8151
19201,20906,2025-09-05 18:30:00,A,8183
19202,20908,2025-09-15 18:57:00,A,8216
19203,20909,2025-08-28 10:16:00,A,8102
19204,20911,2026-01-13 22:14:00,A,8345
19205,20913,2025-07-05 13:34:00,C,8055
19206,20914,2026-03-20 21:45:00,C,8154
19207,20915,2025-05-10 19:23:00,C,8308
19208,20916,2026-04-11 12:35:00,C,8158
19209,20917,2025-04-23 11:44:00,A,7969
19210,20918,2025-09-16 20:29:00,A,8309
19211,20920,2026-03-04 21:53:00,A,8134
19212,20923,2026-02-12 12:30:00,A,8099
19213,20925,2026-01-27 07:04:00,A,8352
19214,20926,2026-06-18 02:10:00,C,8033
19215,20927,2025-09-30 00:13:00,A,8278
19216,20928,2026-02-01 08:14:00,C,8164
19217,20929,2025-06-13 22:01:00,C,8013
19218,20931,2026-01-25 02:05:00,A,8073
19219,20932,2025-05-03 00:30:00,A,8181
19220,20934,2025-07-22 14:47:00,C,8384
19221,20935,2025-11-07 17:12:00,A,8098
19222,20936,2026-02-15 21:15:00,A,8389
19223,20937,2025-06-23 02:43:00,A,8241
19224,20939,2025-07-22 23:17:00,A,8143
19225,20940,2026-01-03 01:38:00,A,8341
19226,20943,2025-08-23 02:53:00,C,8402
19227,20944,2025-09-18 15:19:00,A,8048
19228,20945,2025-12-17 05:57:00,C,7976
19229,20947,2025-08-26 00:45:00,A,8358
19230,20949,2026-03-28 05:09:00,C,8081
19231,20950,2025-09-25 02:18:00,A,8217
19232,20951,2026-01-13 09:54:00,A,8201
19233,20952,2025-09-22 05:18:00,A,8310
19234,20954,2025-10-10 17:45:00,C,8261
19235,20955,2025-08-04 19:22:00,A,8359
19236,20956,2025-08-26 14:36:00,A,8402
19237,20957,2025-11-22 02:10:00,A,8261
19238,20961,2026-03-25 00:57:00,A,8112
19239,20962,2026-01-18 06:41:00,C,8028
19240,20964,2025-09-06 02:49:00,C,8088
19241,20965,2025-07-15 00:44:00,A,8395
19242,20966,2025-12-22 20:27:00,A,8173
19243,20968,2025-09-27 06:23:00,A,8313
19244,20969,2025-12-01 17:22:00,C,8227
19245,20970,2025-07-08 00:41:00,C,8249
19246,20971,2025-11-15 11:31:00,A,8143
19247,20972,2025-10-27 22:36:00,C,8269
19248,20973,2026-05-03 23:26:00,A,8085
19249,20974,2025-11-13 22:21:00,A,8059
19250,20975,2025-10-11 10:24:00,C,8310
19251,20976,2025-07-22 08:13:00,A,8353
19252,20978,2025-05-25 14:09:00,A,8269
19253,20979,2025-05-18 19:45:00,C,8178
19254,20980,2025-11-11 23:15:00,A,8370
19255,20982,2025-06-24 06:36:00,C,8332
19256,20983,2025-11-16 23:58:00,A,8317
19257,20984,2025-05-14 06:45:00,A,8350
19258,20986,2025-11-01 04:51:00,A,8139
19259,20987,2025-12-11 16:39:00,A,8113
19260,20988,2025-10-05 09:56:00,A,8173
19261,20989,2025-12-26 05:47:00,C,8146
19262,20990,2025-10-11 02:28:00,C,7973
19263,20992,2026-03-16 12:01:00,A,8369
